participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.ingame,player.age,player.gender,player.contribution,player.MIq1,player.MIq2,player.MIq3,player.MIq4,player.MIq5,player.MIq6,player.MIq7,player.MIq8,player.MIq9,player.MIq10,player.Dq1,player.Dq2,player.Dq3,player.Dq4,player.Dq5,player.Dq6,player.payoff,group.id_in_subsession,group.group_id,group.actual_roll_p1,group.actual_roll_p2,group.reported_roll_p1,group.reported_roll_p2,group.checked,group.p1_cheat,group.p2_cheat,group.team_cheated,group.total_contribution,group.individual_share,group.max_amount,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,c72ltuek,,0,7,880,LCG,P1_Roll,127.0.0.1,2019-03-14 08:27:59.761976+00:00,1,,,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,37,125o1zxh,,,,,,1
2,395123hl,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.736312+00:00,1,,,0.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,37,125o1zxh,,,,,,1
3,b07wh44o,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.757810+00:00,1,,,0.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,37,125o1zxh,,,,,,1
1,c72ltuek,,0,7,880,LCG,P1_Roll,127.0.0.1,2019-03-14 08:27:59.761976+00:00,1,,,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,38,125o1zxh,,,,,,1
2,395123hl,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.736312+00:00,1,,,0.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,38,125o1zxh,,,,,,1
3,b07wh44o,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.757810+00:00,1,,,0.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,38,125o1zxh,,,,,,1
1,c72ltuek,,0,7,880,LCG,P1_Roll,127.0.0.1,2019-03-14 08:27:59.761976+00:00,1,,,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,39,125o1zxh,,,,,,1
2,395123hl,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.736312+00:00,1,,,0.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,39,125o1zxh,,,,,,1
3,b07wh44o,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.757810+00:00,1,,,0.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,39,125o1zxh,,,,,,1
1,c72ltuek,,0,7,880,LCG,P1_Roll,127.0.0.1,2019-03-14 08:27:59.761976+00:00,1,,,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,40,125o1zxh,,,,,,1
2,395123hl,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.736312+00:00,1,,,0.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,40,125o1zxh,,,,,,1
3,b07wh44o,,0,8,880,LCG,RollWaitPage,127.0.0.1,2019-03-14 08:28:06.757810+00:00,1,,,0.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,,,,,1,,,,,,,40,125o1zxh,,,,,,1
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,24,Female,,,,,,,,,,,,,,,,,,0.00,1,urglptszi,1,3,1,3,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,23,Male,,,,,,,,,,,,,,,,,,0.00,1,urglptszi,1,3,1,3,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,23,Male,,,,,,,,,,,,,,,,,,0.00,1,urglptszi,1,3,1,3,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,20,Male,,,,,,,,,,,,,,,,,,0.00,2,lhxbjwgrp,2,4,2,4,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,22,Female,,,,,,,,,,,,,,,,,,0.00,2,lhxbjwgrp,2,4,2,4,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,20,Female,,,,,,,,,,,,,,,,,,0.00,2,lhxbjwgrp,2,4,2,4,1,0,0,0,,,,1,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,25,Male,,,,,,,,,,,,,,,,,,6.00,3,rwckbtvlo,4,5,6,6,0,1,1,1,,,,1,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,23,Female,,,,,,,,,,,,,,,,,,6.00,3,rwckbtvlo,4,5,6,6,0,1,1,1,,,,1,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,25,Male,,,,,,,,,,,,,,,,,,6.00,3,rwckbtvlo,4,5,6,6,0,1,1,1,,,,1,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,3,4,3,4,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,3,4,3,4,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,3,4,3,4,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,3,6,3,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,3,6,3,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,3,6,3,1,0,0,0,,,,2,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,5,6,6,0,0,1,1,,,,2,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,5,6,6,0,0,1,1,,,,2,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,5,6,6,0,0,1,1,,,,2,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,6,1,6,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,6,1,6,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,6,1,6,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,3,5,3,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,3,5,3,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,3,5,3,1,0,0,0,,,,3,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,5,6,6,0,1,1,1,,,,3,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,5,6,6,0,1,1,1,,,,3,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,5,6,6,0,1,1,1,,,,3,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,1,,4,2,6,6,0,1,1,1,,,,4,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,1,,4,2,6,6,0,1,1,1,,,,4,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,1,,4,2,6,6,0,1,1,1,,,,4,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,5,3,5,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,5,3,5,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,5,3,5,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,3,,6,4,6,4,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,3,,6,4,6,4,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,3,,6,4,6,4,1,0,0,0,,,,4,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,6,6,1,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,6,6,1,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,6,6,1,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,5,6,5,1,0,0,0,,,,5,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,5,6,5,1,0,0,0,,,,5,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,5,6,5,1,0,0,0,,,,5,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,3,6,6,0,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,3,6,6,0,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,3,6,6,0,1,1,1,,,,5,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,5.00,1,,2,2,5,5,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,5.00,1,,2,2,5,5,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,5.00,1,,2,2,5,5,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,3,6,3,1,1,0,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,3,6,3,1,1,0,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,3,6,3,1,1,0,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,3,3,6,6,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,3,3,6,6,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,3,3,6,6,0,1,1,1,,,,6,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,4.00,1,,6,4,4,4,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,4.00,1,,6,4,4,4,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,4.00,1,,6,4,4,4,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,3,6,3,1,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,3,6,3,1,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,3,6,3,1,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,6,6,6,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,6,6,6,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,6,6,6,0,1,0,1,,,,7,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,2,3,2,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,2,3,2,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,2,3,2,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,1,6,1,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,1,6,1,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,1,6,1,1,1,0,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,5,6,6,0,1,1,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,5,6,6,0,1,1,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,5,6,6,0,1,1,1,,,,8,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,6.00,1,,3,6,6,6,0,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,6.00,1,,3,6,6,6,0,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,6.00,1,,3,6,6,6,0,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,9,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,9,dh5vckso,Study,Simon and Liv,,,,0
6,nvpjnrsv,PC23,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.747414+00:00,1,,,122.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,9,dh5vckso,Study,Simon and Liv,,,,0
7,6zjq5kyp,PC17,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.868258+00:00,1,,,374.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,3,,5,5,6,5,1,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
8,p5tqj7b9,PC19,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.833860+00:00,1,,,374.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,3,,5,5,6,5,1,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
9,hy4222ie,PC32,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.883962+00:00,1,,,374.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,3,,5,5,6,5,1,1,0,1,,,,9,dh5vckso,Study,Simon and Liv,,,,0
1,tnptu9me,PC20,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.732217+00:00,1,,,455.00,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,5,5,5,1,1,0,1,,,,10,dh5vckso,Study,Simon and Liv,,,,0
2,3izqelry,PC31,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.754050+00:00,1,,,455.00,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,5,5,5,1,1,0,1,,,,10,dh5vckso,Study,Simon and Liv,,,,0
3,vaoca860,PC28,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.772659+00:00,1,,,455.00,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,1,5,5,5,1,1,0,1,,,,10,dh5vckso,Study,Simon and Liv,,,,0
4,yvr9iu44,PC24,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.786251+00:00,1,,,97.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,3,6,3,1,1,0,1,,,,10,dh5vckso,Study,Simon and Liv,,,,0
5,ftlpuxt5,PC27,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-14 09:37:43.764968+00:00,1,,,127.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,3,3,6,3,1,1,0,1,,,,10,dh5vckso,Study,Simon and Liv,,,,0
